university,name
http://www.wikidata.org/entity/Q7227061,"Polytechnic University of the Philippines, Taguig"
http://www.wikidata.org/entity/Q7227064,"Polytechnic University of the Philippines, Unisan"
http://www.wikidata.org/entity/Q7227075,Polytechnic University of the Philippines Open University
http://www.wikidata.org/entity/Q7227078,Polytechnic of Sultan Azlan Shah
http://www.wikidata.org/entity/Q7227862,Ponjesly College of Engineering
http://www.wikidata.org/entity/Q7228043,Ponta Grossa State University
http://www.wikidata.org/entity/Q7228278,Universidad Pontificia de México
http://www.wikidata.org/entity/Q7228619,Poole Gakuin University
http://www.wikidata.org/entity/Q7229746,Popular University of Cesar
http://www.wikidata.org/entity/Q7229788,Population Research Laboratory
http://www.wikidata.org/entity/Q7230761,Port Loko Teacher's College
http://www.wikidata.org/entity/Q7232187,Portobello Institute
http://www.wikidata.org/entity/Q7234497,"Posts and Telecommunications Institute of Technology, Ho Chi Minh City"
http://www.wikidata.org/entity/Q7234783,Potchefstroom University for Christian Higher Education
http://www.wikidata.org/entity/Q7235043,University of the Potomac
http://www.wikidata.org/entity/Q7235345,Potti Sreeramulu Telugu University
http://www.wikidata.org/entity/Q7237236,Prabhat Kumar College
http://www.wikidata.org/entity/Q7240290,Premier Education Group
http://www.wikidata.org/entity/Q7240294,Premier Flight Academy
http://www.wikidata.org/entity/Q7240345,"Premier University, Chittagong"
http://www.wikidata.org/entity/Q7240808,The Presbyterian University of East Africa
http://www.wikidata.org/entity/Q7241248,President University
http://www.wikidata.org/entity/Q7241259,President of Bucknell University
http://www.wikidata.org/entity/Q7241503,Presidents Leadership Class
http://www.wikidata.org/entity/Q7242005,Preston University
http://www.wikidata.org/entity/Q7242006,"Preston University, Pakistan"
http://www.wikidata.org/entity/Q7243243,Prime College
http://www.wikidata.org/entity/Q7243384,Primeasia University
http://www.wikidata.org/entity/Q7244166,Prince Mohammad bin Fahd University
http://www.wikidata.org/entity/Q7244251,Prince Sultan Aviation Academy
http://www.wikidata.org/entity/Q7244255,Prince Sultan University
http://www.wikidata.org/entity/Q7245982,Pritilata Waddedar Mahavidyalaya
http://www.wikidata.org/entity/Q1148210,Tottori University
http://www.wikidata.org/entity/Q1148334,Tokyo Metropolitan University
http://www.wikidata.org/entity/Q1148613,University of Arts (Albania)
http://www.wikidata.org/entity/Q1148782,Kumamoto University
http://www.wikidata.org/entity/Q1149176,Rissho University
http://www.wikidata.org/entity/Q7288810,"Ramakrishna Mission Siksha Mandir, Sarisha"
http://www.wikidata.org/entity/Q7288918,Ramananda College
http://www.wikidata.org/entity/Q7289765,Ramnagar College
http://www.wikidata.org/entity/Q7289780,Ramniranjan Anandilal Podar College of Commerce and Economics
http://www.wikidata.org/entity/Q7289848,Ramon Magsaysay Technological University
http://www.wikidata.org/entity/Q7290072,Rampurhat College
http://www.wikidata.org/entity/Q7290275,Ramsharan College of Music
http://www.wikidata.org/entity/Q7290634,Rana University
http://www.wikidata.org/entity/Q7290638,Rana Liaquat Ali Khan Government College of Home Economics
http://www.wikidata.org/entity/Q7291321,Rancho Santiago Community College District
http://www.wikidata.org/entity/Q7292966,Rani Dhanya Kumari College
http://www.wikidata.org/entity/Q7292967,"Rani Durgavati University, Jabalpur"
http://www.wikidata.org/entity/Q7293048,Raniganj Girls' College
http://www.wikidata.org/entity/Q7295021,Rashtriya Sanskrit Model Senior Secondary School
http://www.wikidata.org/entity/Q7295022,Shri Lal Bahadur Shastri National Sanskrit University
http://www.wikidata.org/entity/Q7295135,Rasmussen College
http://www.wikidata.org/entity/Q7296496,Ravensbourne University London
http://www.wikidata.org/entity/Q7296531,Ravenshaw University
http://www.wikidata.org/entity/Q7300152,Rea and Lillian Steele North Campus
http://www.wikidata.org/entity/Q7302290,Recaredo Castillo College
http://www.wikidata.org/entity/Q7304449,Red Lake Nation College
http://www.wikidata.org/entity/Q7304839,Red River College
http://www.wikidata.org/entity/Q7305002,Red Sea Institute of Cinematic Arts
http://www.wikidata.org/entity/Q7306738,Reedley College
http://www.wikidata.org/entity/Q7310188,Reims University
http://www.wikidata.org/entity/Q1206658,University of Colorado
http://www.wikidata.org/entity/Q1207665,Dhofar University
http://www.wikidata.org/entity/Q1209029,Shinshu University
http://www.wikidata.org/entity/Q1209685,Ibaraki University
http://www.wikidata.org/entity/Q1209733,Thammasat University
http://www.wikidata.org/entity/Q1262599,DHBW Karlsruhe
http://www.wikidata.org/entity/Q1263535,University of Novi Sad
http://www.wikidata.org/entity/Q1265294,Sankore Madrasah
http://www.wikidata.org/entity/Q1266339,University of Galați
http://www.wikidata.org/entity/Q1266514,Autonomous University of Zacatecas
http://www.wikidata.org/entity/Q1267725,Tomas Bata University in Zlín
http://www.wikidata.org/entity/Q7814017,Tokyo University of Pharmacy and Life Sciences
http://www.wikidata.org/entity/Q7814020,Tokyo University of Social Welfare
http://www.wikidata.org/entity/Q7814036,Tokyo Zokei University
http://www.wikidata.org/entity/Q7814145,Toledo Academy of Beauty
http://www.wikidata.org/entity/Q7818236,Tomakomai Komazawa University
http://www.wikidata.org/entity/Q7818344,Tomas del Rosario College
http://www.wikidata.org/entity/Q7821207,Tongwon College
http://www.wikidata.org/entity/Q7824887,Topiwala National Medical College and BYL Nair Hospital
http://www.wikidata.org/entity/Q7825120,Toppo Wassermann College
http://www.wikidata.org/entity/Q7825556,Torch Trinity Graduate University
http://www.wikidata.org/entity/Q7829353,Touro College South
http://www.wikidata.org/entity/Q7830591,Toyama University of International Studies
http://www.wikidata.org/entity/Q7830628,Toyo Eiwa University
http://www.wikidata.org/entity/Q7830659,Toyohashi Sozo College
http://www.wikidata.org/entity/Q7830890,Toyota Technological Institute
http://www.wikidata.org/entity/Q7832381,Traductorado
http://www.wikidata.org/entity/Q7834196,Federal Rural University of Rio de Janeiro
http://www.wikidata.org/entity/Q7835396,Transvaal University College
http://www.wikidata.org/entity/Q7839779,Tri-Valley University
http://www.wikidata.org/entity/Q7839834,Tri-Chandra College
http://www.wikidata.org/entity/Q7840380,Tribeca Flashpoint Media Arts Academy
http://www.wikidata.org/entity/Q7841394,Trident University International
http://www.wikidata.org/entity/Q7842344,Trine University
http://www.wikidata.org/entity/Q7843005,Trinity Valley Baptist Seminary and College
http://www.wikidata.org/entity/Q7844635,Triveni Devi Bhalotia College
http://www.wikidata.org/entity/Q7847734,Truman State University
http://www.wikidata.org/entity/Q6452121,Kyoto Bunkyo University
http://www.wikidata.org/entity/Q6452128,Kyoto College of Graduate Studies for Informatics
http://www.wikidata.org/entity/Q6452140,Kyoto Consortium for Japanese Studies
http://www.wikidata.org/entity/Q6452146,Kyoto University of Advanced Science
http://www.wikidata.org/entity/Q6452155,Kyoto International University
http://www.wikidata.org/entity/Q6452166,Kyoto Koka Women's University
http://www.wikidata.org/entity/Q6452182,Kyoto Pharmaceutical University
http://www.wikidata.org/entity/Q6452203,Kyoto Saga University of Arts
http://www.wikidata.org/entity/Q6452217,Kyoto Tachibana University
http://www.wikidata.org/entity/Q6452224,Kyoto University of Foreign Studies
http://www.wikidata.org/entity/Q6452356,Kyrgyz Technical University
http://www.wikidata.org/entity/Q6452721,Kyung Hee Cyber University
http://www.wikidata.org/entity/Q6452800,Kyushu Institute of Design
http://www.wikidata.org/entity/Q6452813,Kyushu Kyoritsu University
http://www.wikidata.org/entity/Q6452817,Kyushu Nutrition Welfare University
http://www.wikidata.org/entity/Q6452832,Kyushu Sangyo University
http://www.wikidata.org/entity/Q6452850,Kyushu Tokai University
http://www.wikidata.org/entity/Q6452855,Kyushu University of Nursing and Social Welfare
http://www.wikidata.org/entity/Q6452861,Kyushu Women's University
http://www.wikidata.org/entity/Q6453153,Kyūshū Lutheran College
http://www.wikidata.org/entity/Q6454069,Assam University
http://www.wikidata.org/entity/Q7310359,Reinhardt University
http://www.wikidata.org/entity/Q7310500,Reitaku University
http://www.wikidata.org/entity/Q7311825,Remington College
http://www.wikidata.org/entity/Q7312455,Renaissance University
http://www.wikidata.org/entity/Q7313264,Renison University College
http://www.wikidata.org/entity/Q7314413,Republic Polytechnic
http://www.wikidata.org/entity/Q7315393,Residence Halls at Winona State University
http://www.wikidata.org/entity/Q7315460,Residential College in Arts and Humanities
http://www.wikidata.org/entity/Q7320383,Rhema University
http://www.wikidata.org/entity/Q7322177,Riau University
http://www.wikidata.org/entity/Q7329259,Stockton University
http://www.wikidata.org/entity/Q7338305,Rivers State University of Science and Technology
http://www.wikidata.org/entity/Q7338456,"Riverside College, Inc."
http://www.wikidata.org/entity/Q7338849,Rivier University
http://www.wikidata.org/entity/Q7339082,Rizal Special Education Learning Center
http://www.wikidata.org/entity/Q7343446,Robert Day School
http://www.wikidata.org/entity/Q7347147,Robert M. La Follette School of Public Affairs
http://www.wikidata.org/entity/Q7347821,Robert Morris University
http://www.wikidata.org/entity/Q7347822,Robert Morris University
http://www.wikidata.org/entity/Q7349513,Robert S. Strauss Center for International Security and Law
http://www.wikidata.org/entity/Q7351918,Roberto Sánchez Vilella School of Public Administration
http://www.wikidata.org/entity/Q7353990,Rochester Institute of Technology of Dubai
http://www.wikidata.org/entity/Q7354106,Rochville University
http://www.wikidata.org/entity/Q7355942,Rocky Mountain University of Health Professions
http://www.wikidata.org/entity/Q7360055,UiTM Perlis
http://www.wikidata.org/entity/Q7392842,SRM Nightingale School
http://www.wikidata.org/entity/Q7395378,S V Colleges
http://www.wikidata.org/entity/Q7395882,Sabancı University
http://www.wikidata.org/entity/Q7397182,"Sacred Heart College, Thevara"
http://www.wikidata.org/entity/Q7397197,Sacred Heart HSS Thiruvambady
http://www.wikidata.org/entity/Q7398130,Sadvidya Pathashala
http://www.wikidata.org/entity/Q7398940,Sagaing Institute of Education
http://www.wikidata.org/entity/Q7398962,Sagami Women's University
http://www.wikidata.org/entity/Q7399281,Saginaw Valley State University
http://www.wikidata.org/entity/Q7399547,Sahatu Ayagi
http://www.wikidata.org/entity/Q7400087,Saigon Technology University
http://www.wikidata.org/entity/Q7400981,Saint Anthony College of Nursing
http://www.wikidata.org/entity/Q7401005,"Saint Augustine School, Tanza"
http://www.wikidata.org/entity/Q7401110,Saint Christopher Academy
http://www.wikidata.org/entity/Q7401140,Saint Columban College
http://www.wikidata.org/entity/Q7401271,Saint Francis University
http://www.wikidata.org/entity/Q7401276,Saint Francis of Assisi College System
http://www.wikidata.org/entity/Q7401551,Saint Joseph College of Maasin
http://www.wikidata.org/entity/Q7401554,Saint Joseph College of Florida
http://www.wikidata.org/entity/Q7401675,Saint Louis University College of Arts and Sciences
http://www.wikidata.org/entity/Q7401676,Saint Louis University
http://www.wikidata.org/entity/Q7401787,Saint Martin's University
http://www.wikidata.org/entity/Q7401801,"Saint Mary's Academy of San Nicolas, Cebu City"
http://www.wikidata.org/entity/Q7401830,Saint Mary's College of Quezon City
http://www.wikidata.org/entity/Q7401906,Saint Michael's College of Laguna
http://www.wikidata.org/entity/Q7401910,Saint Michael's School of Padada
http://www.wikidata.org/entity/Q7401915,Saint Michael College of Caraga
http://www.wikidata.org/entity/Q7402040,Saint Paul College of Makati
http://www.wikidata.org/entity/Q7402047,Saint Paul School
http://www.wikidata.org/entity/Q7402054,St. Paul University Philippines
http://www.wikidata.org/entity/Q7402055,Saint Paul University Quezon City
http://www.wikidata.org/entity/Q7402218,Saint Theresa's College of Cebu City
http://www.wikidata.org/entity/Q7402239,Saint Thomas More Academy Philippines
http://www.wikidata.org/entity/Q7402533,Saitama Gakuen University
http://www.wikidata.org/entity/Q7402535,Saitama Institute of Technology
http://www.wikidata.org/entity/Q7402537,Saitama Medical University
http://www.wikidata.org/entity/Q7402538,Saitama Medical University College
http://www.wikidata.org/entity/Q7403136,Saku University
http://www.wikidata.org/entity/Q7403226,Sakushin Gakuin University
http://www.wikidata.org/entity/Q1248737,University of Guam
http://www.wikidata.org/entity/Q1248821,University of Catania
http://www.wikidata.org/entity/Q1249251,Missouri State University
http://www.wikidata.org/entity/Q1250291,Geneva School of Diplomacy and International Relations
http://www.wikidata.org/entity/Q7894464,Universities at Medway
http://www.wikidata.org/entity/Q7894499,University Academy Holbeach
http://www.wikidata.org/entity/Q7894510,University American College Skopje
http://www.wikidata.org/entity/Q7894536,University Canada West
http://www.wikidata.org/entity/Q7894543,University Center Rochester
http://www.wikidata.org/entity/Q7894549,University Challenge
http://www.wikidata.org/entity/Q7894613,University College Birmingham
http://www.wikidata.org/entity/Q7894617,University College Capital
http://www.wikidata.org/entity/Q7894626,University College Lahore
http://www.wikidata.org/entity/Q7894627,University College Lillebaelt
http://www.wikidata.org/entity/Q7894635,University College Absalon
http://www.wikidata.org/entity/Q7894637,University of St Mark & St John
http://www.wikidata.org/entity/Q7894638,University College South Denmark
http://www.wikidata.org/entity/Q7894639,University College at Rockland
http://www.wikidata.org/entity/Q7894640,"University College for Women, Koti"
http://www.wikidata.org/entity/Q7894644,University College of Commerce & Business Management
http://www.wikidata.org/entity/Q7894645,University College of Bahrain
http://www.wikidata.org/entity/Q7894646,University College of Applied Sciences
http://www.wikidata.org/entity/Q7894655,University College of Islamabad
http://www.wikidata.org/entity/Q7894659,University College of Northern Denmark
http://www.wikidata.org/entity/Q7894663,University College of The Caribbean
http://www.wikidata.org/entity/Q7894664,University College of the North
http://www.wikidata.org/entity/Q7894666,University Computing Centre
http://www.wikidata.org/entity/Q7894702,University Grants Commission
http://www.wikidata.org/entity/Q7894776,University Hospital of Oran
http://www.wikidata.org/entity/Q7894788,"University Institute of Chemical Engineering and Technology, Panjab University"
http://www.wikidata.org/entity/Q7894819,University Medal
http://www.wikidata.org/entity/Q7894844,University of Energy and Natural Resources
http://www.wikidata.org/entity/Q7894320,Universidad de América Latina
http://www.wikidata.org/entity/Q7894321,Universidad Técnica Particular de Loja
http://www.wikidata.org/entity/Q7894322,Universidad de Ciencias Comerciales
http://www.wikidata.org/entity/Q7894323,Universidad de Ciencias Medicas
http://www.wikidata.org/entity/Q7894325,Universidad Técnica de Oruro
http://www.wikidata.org/entity/Q7894331,Universidad de San Felipe de Austria
http://www.wikidata.org/entity/Q7894333,University of Saint Ignatius
http://www.wikidata.org/entity/Q7894334,Universidad de Morón
http://www.wikidata.org/entity/Q7894335,Universidad de Xalapa
http://www.wikidata.org/entity/Q7894336,Universidad del Caribe (RD)
http://www.wikidata.org/entity/Q7894337,Universidad de la Sierra Juárez
http://www.wikidata.org/entity/Q7894339,Universidad de la Tercera Edad
http://www.wikidata.org/entity/Q7894340,Universidad del Este
http://www.wikidata.org/entity/Q7894342,Universidad del Noreste
http://www.wikidata.org/entity/Q7894343,"Universidad del Norte, Colombia"
http://www.wikidata.org/entity/Q7894344,Universidad del Istmo
http://www.wikidata.org/entity/Q7894345,Universidad del Tepeyac
http://www.wikidata.org/entity/Q7894348,Universidad del Sagrado Corazón
http://www.wikidata.org/entity/Q7894350,Universidad del Turabo
http://www.wikidata.org/entity/Q7894351,Atemajac Valley University
http://www.wikidata.org/entity/Q7894353,Universidade Católica Dom Bosco
http://www.wikidata.org/entity/Q7894354,Universidade Bandeirante de São Paulo
http://www.wikidata.org/entity/Q7894356,Catholic University of Pernambuco
http://www.wikidata.org/entity/Q7894357,Universidade Católica de Pelotas
http://www.wikidata.org/entity/Q7894358,Universidade Da Paz
http://www.wikidata.org/entity/Q7894359,Universidade Católica de Brasília
http://www.wikidata.org/entity/Q7894360,Universidade Católica de Petrópolis
http://www.wikidata.org/entity/Q8048008,Yamazaki University of Animal Health Technology
http://www.wikidata.org/entity/Q8048276,Yanbian University of Science and Technology
http://www.wikidata.org/entity/Q8048282,Yanbu University College
http://www.wikidata.org/entity/Q8048351,Yang-En University
http://www.wikidata.org/entity/Q8048623,Yangon International Educare Center
http://www.wikidata.org/entity/Q8048626,Yangon Technological University
http://www.wikidata.org/entity/Q8048658,Yangtze Normal University
http://www.wikidata.org/entity/Q8048674,Yangzhou University
http://www.wikidata.org/entity/Q8048973,Yantai University
http://www.wikidata.org/entity/Q8049730,Yashima Gakuen University
http://www.wikidata.org/entity/Q8049772,Yashwantrao Chavan Maharashtra Open University
http://www.wikidata.org/entity/Q8049953,Yasuda Women's University
http://www.wikidata.org/entity/Q8051322,Yei Agricultural and Mechanical University
http://www.wikidata.org/entity/Q8052081,Yemen College of Middle Eastern Studies
http://www.wikidata.org/entity/Q8052219,Yenepoya University
http://www.wikidata.org/entity/Q8052486,Yeonsung University
http://www.wikidata.org/entity/Q7415442,Sanaag University of Science and Technology
http://www.wikidata.org/entity/Q7415930,Sanda University
http://www.wikidata.org/entity/Q7416378,Sandip Foundation
http://www.wikidata.org/entity/Q7417667,Sanford–Brown
http://www.wikidata.org/entity/Q7417669,Sanford–Brown College – Dallas
http://www.wikidata.org/entity/Q7417675,Sanford–Brown Institute Northloop
http://www.wikidata.org/entity/Q7417677,Sanford–Brown Institute – Ft. Lauderdale
http://www.wikidata.org/entity/Q7417681,Sanford–Brown Institute – Tampa
http://www.wikidata.org/entity/Q7418295,Saniku Gakuin College
http://www.wikidata.org/entity/Q7418428,Sanjay Gandhi Post Graduate Institute of Medical Sciences
http://www.wikidata.org/entity/Q7418549,Sanjiang University
http://www.wikidata.org/entity/Q7418863,Sanno Institute of Management
http://www.wikidata.org/entity/Q7419088,Sant Gadge Baba Amravati University
http://www.wikidata.org/entity/Q7420012,Santal Bidroha Sardha Satabarsiki Mahavidyalaya
http://www.wikidata.org/entity/Q7420442,Santipur B.Ed College
http://www.wikidata.org/entity/Q7420443,Santipur College
http://www.wikidata.org/entity/Q7420802,Sanyo Gakuen University
http://www.wikidata.org/entity/Q7421092,Sapporo Gakuin University
http://www.wikidata.org/entity/Q7421098,Sapporo International University
http://www.wikidata.org/entity/Q7421115,Sapporo Ōtani University
http://www.wikidata.org/entity/Q7422982,Sarajevo Graduate School of Business
http://www.wikidata.org/entity/Q7422990,Sarajevo School of Science and Technology
http://www.wikidata.org/entity/Q7423682,Sardar Bahadur Khan Women's University
http://www.wikidata.org/entity/Q7423720,Sardar Patel University
http://www.wikidata.org/entity/Q7423994,Sarhad University of Science and Information Technology
http://www.wikidata.org/entity/Q7425577,Saskatchewan Indian Institute of Technologies
http://www.wikidata.org/entity/Q7426888,Satya Wacana Christian University
http://www.wikidata.org/entity/Q7427134,Saudi Electronic University
http://www.wikidata.org/entity/Q7427529,Saurashtra University
http://www.wikidata.org/entity/Q7427885,Savannah State University College of Business Administration
http://www.wikidata.org/entity/Q7427886,Savannah State University College of Liberal Arts and Social Sciences
http://www.wikidata.org/entity/Q7427887,Savannah State University College of Sciences and Technology
http://www.wikidata.org/entity/Q7847992,University of Trunojoyo Madura
http://www.wikidata.org/entity/Q7850095,Tsukuba International University
http://www.wikidata.org/entity/Q7850294,Tsurumi University
http://www.wikidata.org/entity/Q7851546,Tufts University School of Dental Medicine
http://www.wikidata.org/entity/Q7851548,Tufts University School of Engineering
http://www.wikidata.org/entity/Q7851941,Tulane School of Architecture
http://www.wikidata.org/entity/Q7851942,Tulane School of Continuing Studies
http://www.wikidata.org/entity/Q7851946,Tulane University School of Liberal Arts
http://www.wikidata.org/entity/Q7851950,Tulane University School of Social Work
http://www.wikidata.org/entity/Q7852638,Tumkur University
http://www.wikidata.org/entity/Q7853005,Tung Wah College
http://www.wikidata.org/entity/Q7853025,Tunga Mahavidyalaya
http://www.wikidata.org/entity/Q7853255,Tunku Abdul Rahman University of Management and Technology
http://www.wikidata.org/entity/Q7854950,Turin School of Development
http://www.wikidata.org/entity/Q7855292,Turkish National Police Academy
http://www.wikidata.org/entity/Q7855551,Turku Hansda Lapsa Hemram Mahavidyalay
http://www.wikidata.org/entity/Q7863104,U.S. Career Institute
http://www.wikidata.org/entity/Q7863743,UAMS Northwest
http://www.wikidata.org/entity/Q7863745,Universidad Autónoma Metropolitana Unidad Azcapotzalco
http://www.wikidata.org/entity/Q7863746,Universidad Autónoma Metropolitana Unidad Cuajimalpa
http://www.wikidata.org/entity/Q7863747,UANL High school system
http://www.wikidata.org/entity/Q7864043,UCLA Luskin School of Public Affairs
http://www.wikidata.org/entity/Q7864106,UCR School of Business
http://www.wikidata.org/entity/Q7864125,UCSI University
http://www.wikidata.org/entity/Q7864145,UC Berkeley College of Chemistry
http://www.wikidata.org/entity/Q7864146,UC Berkeley College of Engineering
http://www.wikidata.org/entity/Q7864149,UC Berkeley – UCSF Joint Medical Program
http://www.wikidata.org/entity/Q7864421,UEI College
http://www.wikidata.org/entity/Q7864697,UIC College of Pharmacy
http://www.wikidata.org/entity/Q8003313,Willamette University College of Medicine
http://www.wikidata.org/entity/Q8006551,William Carey University
http://www.wikidata.org/entity/Q8012588,William Howard Taft University
http://www.wikidata.org/entity/Q8013573,William Jessup University
http://www.wikidata.org/entity/Q8016704,William Peace University
http://www.wikidata.org/entity/Q8016768,William Penn University
http://www.wikidata.org/entity/Q8021970,Willingdon College
http://www.wikidata.org/entity/Q8022152,Williston State College
http://www.wikidata.org/entity/Q8023950,Wind River Tribal College
http://www.wikidata.org/entity/Q8025153,Wingate University
http://www.wikidata.org/entity/Q8026034,Winston-Salem State University
http://www.wikidata.org/entity/Q8026588,Winthrop University
http://www.wikidata.org/entity/Q8027214,Ukrainian-American Concordia University
http://www.wikidata.org/entity/Q8027229,Wisconsin Lutheran College
http://www.wikidata.org/entity/Q8027270,Wisconsin School of Professional Psychology
http://www.wikidata.org/entity/Q7272195,Quincy University
http://www.wikidata.org/entity/Q7272581,Quirino State College
http://www.wikidata.org/entity/Q7272968,Qurtuba University
http://www.wikidata.org/entity/Q7273443,R. A. Podar Institute of Management
http://www.wikidata.org/entity/Q7276887,RKSD College of Pharmacy
http://www.wikidata.org/entity/Q7277005,RMIT University Vietnam
http://www.wikidata.org/entity/Q7277013,RMIT School of Applied Communication
http://www.wikidata.org/entity/Q7277019,RMIT School of Computer Science and Information Technology
http://www.wikidata.org/entity/Q7277022,RMIT School of Design TAFE
http://www.wikidata.org/entity/Q7277023,RMIT School of Education
http://www.wikidata.org/entity/Q7277025,RMIT School of Fashion and Textiles
http://www.wikidata.org/entity/Q7277028,"RMIT School of Global, Urban and Social Studies"
http://www.wikidata.org/entity/Q7277031,RMIT School of Management
http://www.wikidata.org/entity/Q7277642,RRLS ICT Academy
http://www.wikidata.org/entity/Q7278024,RVS College of Arts and Science
http://www.wikidata.org/entity/Q7283682,Rai University
http://www.wikidata.org/entity/Q7283818,Raiganj University
http://www.wikidata.org/entity/Q7285416,Raja Birendra Chandra College
http://www.wikidata.org/entity/Q7285505,Raja Narendra Lal Khan Women's College
http://www.wikidata.org/entity/Q7285638,Rajah R.S.R.K. Ranga Rao College
http://www.wikidata.org/entity/Q7285639,Rajah Serfoji Government College
http://www.wikidata.org/entity/Q7285789,Rajarata University of Sri Lanka
http://www.wikidata.org/entity/Q7285798,"Rajarshi Shahu College, Latur"
http://www.wikidata.org/entity/Q7285851,Rajasthan University of Health Sciences
http://www.wikidata.org/entity/Q7285853,Rajasthan pharmacy college
http://www.wikidata.org/entity/Q7285978,Rajendra Agricultural University
http://www.wikidata.org/entity/Q7285984,Rajendra College Balangir
http://www.wikidata.org/entity/Q7285990,Rajendra Institute of Medical Sciences
http://www.wikidata.org/entity/Q7286153,Rajin University of Marine Transport
http://www.wikidata.org/entity/Q7286202,"Rajiv Gandhi Institute of Medical Sciences, Ongole"
http://www.wikidata.org/entity/Q7286214,Rajiv Gandhi National University of Law
http://www.wikidata.org/entity/Q7286433,Rajshahi University of Engineering & Technology
http://www.wikidata.org/entity/Q7286822,Rakuno Gakuen University
http://www.wikidata.org/entity/Q7288359,Ralston College
http://www.wikidata.org/entity/Q7288633,Rama Devi Women's University
http://www.wikidata.org/entity/Q7895341,"University of Distance Education, Mandalay"
http://www.wikidata.org/entity/Q7895342,"University of Distance Education, Yangon"
http://www.wikidata.org/entity/Q7895343,University of Dongola
http://www.wikidata.org/entity/Q7895347,University of Dubai
http://www.wikidata.org/entity/Q7895353,University of East Asia
http://www.wikidata.org/entity/Q7895354,East Yangon University
http://www.wikidata.org/entity/Q7895365,University of Economics and Innovation
http://www.wikidata.org/entity/Q7895374,University of Education
http://www.wikidata.org/entity/Q7895375,University of Eldoret
http://www.wikidata.org/entity/Q7895378,"University of Engineering and Technology, Peshawar"
http://www.wikidata.org/entity/Q7895379,University of Engineering and Technology Taxila
http://www.wikidata.org/entity/Q7895389,University of Faisalabad
http://www.wikidata.org/entity/Q7895390,University of Findlay
http://www.wikidata.org/entity/Q7895392,University of Florida Alumni Association
http://www.wikidata.org/entity/Q7895394,University of Florida Athletic Association
http://www.wikidata.org/entity/Q7895397,Magdalena Abakanowicz University of the Arts Poznań
http://www.wikidata.org/entity/Q7894234,Universidad Argentina John F. Kennedy
http://www.wikidata.org/entity/Q7894235,Universidad Autónoma Agraria Antonio Narro
http://www.wikidata.org/entity/Q7894237,Universidad Autónoma Gabriel René Moreno
http://www.wikidata.org/entity/Q7894238,Universidad Autónoma de Chiriquí
http://www.wikidata.org/entity/Q7894239,Autonomous University of Ciudad Juárez
http://www.wikidata.org/entity/Q7894243,Universidad Autónoma de la Ciudad de México
http://www.wikidata.org/entity/Q7894244,Universidad Azteca
http://www.wikidata.org/entity/Q7894245,Universidad Autónoma del Estado de Hidalgo
http://www.wikidata.org/entity/Q7894246,Universidad Casa Blanca
http://www.wikidata.org/entity/Q7894253,Universidad Católica de Santo Tomás de Villanueva
http://www.wikidata.org/entity/Q7894254,Universidad Católica de Oriente
http://www.wikidata.org/entity/Q7894255,Universidad Central de Nicaragua
http://www.wikidata.org/entity/Q7894258,Universidad Cristiana del Sur
http://www.wikidata.org/entity/Q7894259,Universidad Del Pacífico – Ecuador
http://www.wikidata.org/entity/Q7894260,Universidad Empresarial de Costa Rica
http://www.wikidata.org/entity/Q7894261,Universidad Eugenio María de Hostos
http://www.wikidata.org/entity/Q7894264,Universidad Experimental Félix Adam
http://www.wikidata.org/entity/Q7894266,Universidad Francisco Henríquez y Carvajal
http://www.wikidata.org/entity/Q7894269,Universidad Hispanoamericana
http://www.wikidata.org/entity/Q7894272,Universidad Interamericana
http://www.wikidata.org/entity/Q7894273,Universidad Externado de Colombia
http://www.wikidata.org/entity/Q7894274,Universidad Intercontinental
http://www.wikidata.org/entity/Q7894275,Universidad Iberoamericana
http://www.wikidata.org/entity/Q7894276,Universidad Interglobal
http://www.wikidata.org/entity/Q6689310,Louisiana State University at Eunice
http://www.wikidata.org/entity/Q6689312,Louisiana State University  Shreveport
http://www.wikidata.org/entity/Q6689340,Louisiana Technical College
http://www.wikidata.org/entity/Q6689452,Louisville Bible College
http://www.wikidata.org/entity/Q6694601,Loyola Schools
http://www.wikidata.org/entity/Q6695035,Luarasi University
http://www.wikidata.org/entity/Q6695115,Lubbock Christian University
http://www.wikidata.org/entity/Q6697769,Lucknow College of Arts and Crafts
http://www.wikidata.org/entity/Q6697771,Lucknow Institute of Technology
http://www.wikidata.org/entity/Q6699743,Lugazi University
http://www.wikidata.org/entity/Q6699877,Luhansk State University of Internal Affairs
http://www.wikidata.org/entity/Q6703127,Lumbini Bauddha University
http://www.wikidata.org/entity/Q6703130,Lumbini Buddha University
http://www.wikidata.org/entity/Q6704331,Lunghwa University of Science and Technology
http://www.wikidata.org/entity/Q6704659,Lupane State University
http://www.wikidata.org/entity/Q6705628,Luther Rice University
http://www.wikidata.org/entity/Q6707236,Lyceum-Northwestern University
http://www.wikidata.org/entity/Q6712269,M.S.S. Wakf Board College
http://www.wikidata.org/entity/Q6712698,M. J. P. Rohilkhand University
http://www.wikidata.org/entity/Q6714568,MATS University
http://www.wikidata.org/entity/Q6714923,MCL E.T. Yuchengco College of Business at Laguna
http://www.wikidata.org/entity/Q6714927,MCL Mapúa Institute of Technology at Laguna
http://www.wikidata.org/entity/Q6715254,"MEA Engineering College, Perinthalmanna"
http://www.wikidata.org/entity/Q6716301,MIT Institute of Design
